Brand,Item,Price,Category,Calories,Protein,Fat,Carbs,City,State,Month,Rating,Calories_per_rupees,Protein_per_rupees,Health_score
McDonalds,Mcsaver Mcspicy Chicken Meal,275.0,Chicken,297,17,11,38,Mumbai,Maharashtra,March,4.1,1.08,0.06181818181818182,-15
McDonalds,Salad Wrap,123.0,Other,604,21,32,35,Delhi,Delhi,August,4.5,4.9105691056910565,0.17073170731707318,-25
McDonalds,Mcaloo Tikki Meal Medium,162.0,Other,370,15,21,77,Jaipur,Rajasthan,January,4.8,2.2839506172839505,0.09259259259259259,-68
KFC,Big Savings Bucket,649.0,Other,387,17,11,63,Chennai,Tamil Nadu,August,3.5,0.5963020030816641,0.026194144838212634,-40
KFC,4 Pc Hot & Crispy Chicken,380.0,Chicken,347,15,16,33,Ahmedabad,Gujarat,July,3.7,0.9131578947368421,0.039473684210526314,-19
KFC,Chicken & Fries Bucket,199.0,Chicken,312,8,13,44,Hyderabad,Telangana,September,4.2,1.5678391959798994,0.04020100502512563,-41
McDonalds,Mcsaver Big Spicy Paneer Wrap Meal,299.0,Other,284,10,36,72,Kolkata,West Bengal,April,3.5,0.9498327759197325,0.033444816053511704,-88
McDonalds,Raw Mango Fruit Splash Regular,97.0,Other,484,32,21,78,Noida,Uttar Pradesh,November,4.2,4.989690721649485,0.32989690721649484,-35
Burger King,Strawberry Thick Shake,139.0,Other,433,15,38,30,Chandigarh,Punjab,August,3.8,3.115107913669065,0.1079136690647482,-38
McDonalds,Masala Wedges Medium Happy Meal,175.0,Other,602,35,29,72,Pune,Maharashtra,June,4.1,3.44,0.2,-31
McDonalds,Chicken Mcnuggets Piri Piri 6 Pcs Meal Large,296.0,Chicken,218,11,33,34,Noida,Uttar Pradesh,September,4.1,0.7364864864864865,0.037162162162162164,-45
McDonalds,Sharing Pack 2 Mexican Mcaloo Tikki,274.0,Other,670,22,28,28,Chandigarh,Punjab,December,4.2,2.4452554744525545,0.08029197080291971,-12
McDonalds,Chicken Mcnuggets - 9 Pcs,171.0,Chicken,201,30,32,61,Chandigarh,Punjab,November,4.5,1.1754385964912282,0.17543859649122806,-33
Burger King,Strawberry Thick Shake,139.0,Other,680,30,27,33,Bhopal,Madhya Pradesh,February,4.5,4.892086330935252,0.2158273381294964,0
Burger King,Mutton Whopper Combo - King,388.0,Burger,599,34,14,54,Mumbai,Maharashtra,November,3.9,1.5438144329896908,0.08762886597938144,0
McDonalds,Mcsaver Mcspicy Paneer Meal,267.0,Other,640,20,23,48,Hyderabad,Telangana,April,4.8,2.397003745318352,0.0749063670411985,-31
Burger King,"U Wont Stop At 1, We Bet.",149.0,Other,431,25,8,74,Bangalore,Karnataka,June,3.6,2.8926174496644297,0.16778523489932887,-32
McDonalds,Chicken Maharaja Mac Meal Large,333.0,Chicken,330,17,35,60,Bhopal,Madhya Pradesh,March,4.5,0.990990990990991,0.05105105105105105,-61
Burger King,Chicken Keema Wrap,79.0,Chicken,231,10,26,46,Bangalore,Karnataka,June,4.6,2.9240506329113924,0.12658227848101267,-52
Burger King,Veg Chilli Cheese Melt,119.0,Other,511,8,40,57,Mumbai,Maharashtra,March,3.6,4.294117647058823,0.06722689075630252,-81
Burger King,Who Doesn’T Like 2 Sundaes. Pun Intended.,89.0,Other,481,15,16,39,Indore,Madhya Pradesh,September,3.7,5.404494382022472,0.16853932584269662,-25
McDonalds,Masala Wedges Large,111.0,Other,589,26,13,76,Pune,Maharashtra,April,4.6,5.306306306306307,0.23423423423423423,-37
Burger King,Chicken Masala Whopper,199.0,Chicken,521,13,34,26,Delhi,Delhi,November,4.6,2.6180904522613067,0.06532663316582915,-34
KFC,6 Pc Hot & Crispy Chicken,499.0,Chicken,468,32,8,51,Jaipur,Rajasthan,May,3.9,0.9378757515030061,0.06412825651302605,5
McDonalds,Coke Regular,71.0,Beverage,378,31,32,25,Bhopal,Madhya Pradesh,July,3.7,5.323943661971831,0.43661971830985913,5
KFC,Medium Fries,95.0,Fries,206,5,12,68,Mumbai,Maharashtra,August,3.7,2.168421052631579,0.05263157894736842,-70
Burger King,Chicken Kings Meal Combo For 4,745.0,Chicken,467,16,24,43,Hyderabad,Telangana,August,4.3,0.6268456375838927,0.021476510067114093,-35
Burger King,2 Crispy Chicken + Chicken Keema Fries + 2 Pepsi,397.0,Chicken,224,27,36,46,Gurgaon,Haryana,October,4.1,0.5642317380352645,0.06801007556675064,-28
McDonalds,Sharing Pack 2 Mexican Mcaloo Tikki,274.0,Other,653,5,20,24,Delhi,Delhi,September,4.6,2.383211678832117,0.01824817518248175,-34
McDonalds,Chocolate Shake,138.0,Other,620,32,15,59,Lucknow,Uttar Pradesh,March,4.7,4.492753623188406,0.2318840579710145,-10
McDonalds,Sharing Pack 3 Mexican Mcaloo Tikki,413.0,Other,232,13,17,36,Hyderabad,Telangana,June,4.1,0.5617433414043583,0.031476997578692496,-27
KFC,Chick & Share,399.0,Other,203,14,9,39,Mumbai,Maharashtra,October,3.7,0.5087719298245614,0.03508771929824561,-20
McDonalds,American Cheese Supreme - Chicken Meal Large,267.0,Chicken,432,15,38,47,Lucknow,Uttar Pradesh,July,4.1,1.6179775280898876,0.056179775280898875,-55
KFC,Pack Of 2 Dips,50.0,Other,501,33,27,23,Noida,Uttar Pradesh,September,4.0,10.02,0.66,16
Burger King,Veg Chilli Cheese Melt,119.0,Other,240,14,20,47,Lucknow,Uttar Pradesh,July,3.8,2.0168067226890756,0.11764705882352941,-39
Burger King,Chicken Delight Combo For 2,614.0,Chicken,666,22,31,34,Ahmedabad,Gujarat,November,4.2,1.0846905537459284,0.035830618892508145,-21
McDonalds,Sharing Pack 2 Mcveggie,407.0,Other,292,14,36,55,Pune,Maharashtra,December,3.9,0.7174447174447175,0.0343980343980344,-63
McDonalds,Chatpata Naan - Kebab Meal Regular,168.0,Other,231,27,19,43,Noida,Uttar Pradesh,March,4.4,1.375,0.16071428571428573,-8
McDonalds,Mcsaver Mcchicken Meal,229.0,Other,577,25,34,28,Indore,Madhya Pradesh,February,4.4,2.519650655021834,0.1091703056768559,-12
McDonalds,Filet-O-Fish Burger,138.0,Burger,586,16,8,27,Lucknow,Uttar Pradesh,May,4.3,4.246376811594203,0.11594202898550725,-3
Burger King,Medium Fries,80.0,Fries,623,19,32,55,Bangalore,Karnataka,April,3.6,7.7875,0.2375,-49
McDonalds,Chicken Maharaja Mac Meal Regular,289.0,Chicken,594,35,32,64,Ahmedabad,Gujarat,February,4.5,2.055363321799308,0.12110726643598616,-26
McDonalds,Chicken Mcnuggets Piri Piri 9 Pcs Meal Large,330.0,Chicken,306,32,27,38,Chandigarh,Punjab,May,3.8,0.9272727272727272,0.09696969696969697,-1
Burger King,Strawberry Smoothie,169.0,Other,666,33,34,28,Bhopal,Madhya Pradesh,May,4.1,3.940828402366864,0.1952662721893491,4
KFC,8 Pc Hot & Crispy Chicken,650.0,Chicken,457,13,22,38,Kolkata,West Bengal,January,4.6,0.703076923076923,0.02,-34
McDonalds,Mccafe-Chocolate Frappe Regular,216.0,Other,548,21,14,27,Bangalore,Karnataka,October,4.2,2.537037037037037,0.09722222222222222,1
McDonalds,Mcspicy Chicken Meal Regular,249.0,Chicken,476,31,33,31,Delhi,Delhi,May,4.2,1.9116465863453815,0.12449799196787148,-2
Burger King,Fiery Chicken Combo - King,328.0,Chicken,508,23,7,47,Hyderabad,Telangana,January,4.1,1.548780487804878,0.0701219512195122,-8
Burger King,Bk Grill Chicken,99.0,Chicken,247,18,9,41,Pune,Maharashtra,March,3.8,2.494949494949495,0.18181818181818182,-14
Burger King,Chicken Chilli Cheese…,129.0,Chicken,629,15,13,70,Ahmedabad,Gujarat,September,3.9,4.875968992248062,0.11627906976744186,-53
McDonalds,Mcspicy Paneer + Mcspicy Chicken + 2 Fries Large + Coke Medium,606.0,Chicken,342,32,31,76,Chennai,Tamil Nadu,August,3.6,0.5643564356435643,0.052805280528052806,-43
McDonalds,Chatpata Naan - Aloo,59.0,Other,457,29,5,41,Jaipur,Rajasthan,September,4.5,7.745762711864407,0.4915254237288136,12
McDonalds,Mcspicy Chicken Meal Regular,249.0,Chicken,620,33,36,53,Ahmedabad,Gujarat,March,3.7,2.4899598393574296,0.13253012048192772,-23
Burger King,Chicken Keema Wrap,79.0,Chicken,498,15,35,66,Chennai,Tamil Nadu,June,4.8,6.30379746835443,0.189873417721519,-71
McDonalds,Fanta Regular,71.0,Other,600,32,24,65,Gurgaon,Haryana,September,3.9,8.450704225352112,0.4507042253521127,-25
McDonalds,Chicken Kebab Double Patty Meal Large,269.0,Chicken,486,33,37,35,Bangalore,Karnataka,May,4.4,1.8066914498141264,0.12267657992565056,-6
McDonalds,Coke Medium,77.0,Beverage,650,9,12,43,Pune,Maharashtra,July,4.3,8.441558441558442,0.11688311688311688,-37
McDonalds,2 Mcspicy Paneer + 2 Veg Pizza Mcpuff + 2 Fries Large + Coke Medium,688.0,Fries,455,25,38,76,Indore,Madhya Pradesh,October,4.1,0.6613372093023255,0.036337209302325583,-64
McDonalds,Chicken Mcnuggets 9 Pcs Meal Large,306.0,Chicken,487,25,29,20,Bhopal,Madhya Pradesh,February,3.9,1.591503267973856,0.08169934640522876,1
McDonalds,Mcsaver Mcchicken Meal,229.0,Other,491,29,25,50,Kolkata,West Bengal,November,4.0,2.1441048034934496,0.12663755458515283,-17
McDonalds,Chicken Maharaja Mac,194.0,Chicken,245,14,31,27,Chandigarh,Punjab,October,4.1,1.2628865979381443,0.07216494845360824,-30
Burger King,Chicken Whopper,149.0,Chicken,298,35,25,77,Chennai,Tamil Nadu,November,4.1,2.0,0.2348993288590604,-32
Burger King,Fiery Chicken Combo - King,328.0,Chicken,322,32,25,63,Pune,Maharashtra,September,3.6,0.9817073170731707,0.0975609756097561,-24
KFC,Chizza,279.0,Other,358,20,5,39,Chennai,Tamil Nadu,January,3.6,1.2831541218637992,0.07168458781362007,-4
McDonalds,Fanta Large,88.0,Other,481,32,14,63,Kolkata,West Bengal,January,4.4,5.465909090909091,0.36363636363636365,-13
KFC,Mirinda Can 330Ml,60.0,Other,616,20,20,39,Kolkata,West Bengal,August,3.6,10.266666666666667,0.3333333333333333,-19
McDonalds,Mcsaver Chicken Maharaja Mac Meal,310.0,Chicken,491,22,29,65,Ahmedabad,Gujarat,October,4.2,1.5838709677419356,0.07096774193548387,-50
McDonalds,Mcsaver Chicken Kebab Burger Meal,193.0,Chicken,301,8,25,69,Chandigarh,Punjab,August,4.0,1.5595854922279793,0.04145077720207254,-78
KFC,Pepsi Black Can 330Ml,60.0,Other,609,23,9,54,Bangalore,Karnataka,November,3.7,10.15,0.38333333333333336,-17
Burger King,Regular Fries,70.0,Fries,403,7,26,36,Bhopal,Madhya Pradesh,November,4.7,5.757142857142857,0.1,-48
McDonalds,Sprite Large,88.0,Other,664,18,15,37,Chennai,Tamil Nadu,September,3.9,7.545454545454546,0.20454545454545456,-16
Burger King,Chocolate Thick Shake,139.0,Other,583,8,23,33,Indore,Madhya Pradesh,October,4.7,4.194244604316546,0.05755395683453238,-40
Burger King,Chicken Keema Fries,129.0,Chicken,279,15,31,48,Gurgaon,Haryana,September,4.1,2.1627906976744184,0.11627906976744186,-49
Burger King,Cheesy Fries,99.0,Fries,356,31,13,53,Bangalore,Karnataka,December,3.8,3.595959595959596,0.31313131313131315,-4
McDonalds,Coke Regular,71.0,Beverage,592,23,18,72,Jaipur,Rajasthan,July,4.8,8.338028169014084,0.323943661971831,-44
Burger King,1 Fiery Chicken + 1 Chicken Chilli Cheese + 1 King Fries + 1 Spicy Chicken Sticks + 2 Pepsi,565.0,Chicken,378,10,32,50,Hyderabad,Telangana,April,3.6,0.6690265486725664,0.017699115044247787,-62
McDonalds,Mixed Berry Smoothie,229.0,Other,577,12,28,47,Noida,Uttar Pradesh,March,4.4,2.519650655021834,0.05240174672489083,-51
Burger King,Chicken Kings Meal Combo For 4,745.0,Chicken,333,21,22,22,Pune,Maharashtra,September,4.7,0.4469798657718121,0.028187919463087248,-2
McDonalds,Chicken Mcwings - 12 Pcs,364.0,Chicken,479,24,38,33,Indore,Madhya Pradesh,May,3.8,1.315934065934066,0.06593406593406594,-23
KFC,Mixed Zinger Burger Duo,309.0,Burger,381,17,12,45,Lucknow,Uttar Pradesh,January,4.2,1.233009708737864,0.05501618122977346,-23
Burger King,Crispy Chicken,75.0,Chicken,613,31,32,64,Jaipur,Rajasthan,August,4.0,8.173333333333334,0.41333333333333333,-34
McDonalds,Mcspicy Paneer Meal Large,289.0,Other,602,31,10,28,Ahmedabad,Gujarat,May,4.6,2.083044982698962,0.10726643598615918,24
KFC,6 Pc Hot & Crispy Chicken,499.0,Chicken,219,33,8,60,Chandigarh,Punjab,November,4.0,0.43887775551102204,0.06613226452905811,-2
KFC,Red Bull Energy Drink,160.0,Beverage,647,18,10,65,Ahmedabad,Gujarat,July,4.6,4.04375,0.1125,-39
McDonalds,Coke Float,44.0,Beverage,360,23,22,67,Gurgaon,Haryana,June,4.1,8.181818181818182,0.5227272727272727,-43
McDonalds,Sprite Regular,71.0,Other,305,12,31,25,Chandigarh,Punjab,March,3.6,4.295774647887324,0.16901408450704225,-32
McDonalds,Mcsaver Chatpata Naan - Aloo Meal,176.0,Other,248,23,6,55,Hyderabad,Telangana,December,3.8,1.4090909090909092,0.13068181818181818,-15
Burger King,Chicken Masala Whopper,199.0,Chicken,354,17,32,71,Lucknow,Uttar Pradesh,October,4.3,1.778894472361809,0.08542713567839195,-69
McDonalds,Mixed Berry Smoothie,229.0,Other,391,7,23,62,Kolkata,West Bengal,February,4.4,1.7074235807860263,0.03056768558951965,-71
McDonalds,Thums Up Medium,71.0,Other,638,17,11,24,Hyderabad,Telangana,September,4.4,8.985915492957746,0.23943661971830985,-1
Burger King,Chicken Double Whopper,219.0,Chicken,441,16,33,35,Chandigarh,Punjab,February,3.7,2.0136986301369864,0.0730593607305936,-36
KFC,4 Pc Hot & Crispy Chicken,380.0,Chicken,202,9,36,36,Jaipur,Rajasthan,December,3.7,0.531578947368421,0.02368421052631579,-54
McDonalds,Filet-O-Fish Meal Large,276.0,Other,368,8,30,64,Bangalore,Karnataka,March,4.2,1.3333333333333333,0.028985507246376812,-78
McDonalds,Masala Wedges Medium Happy Meal,175.0,Other,686,10,36,42,Chandigarh,Punjab,March,4.6,3.92,0.05714285714285714,-58
McDonalds,Coke Medium,77.0,Beverage,649,25,20,75,Delhi,Delhi,April,4.4,8.428571428571429,0.3246753246753247,-45
Burger King,Veg Whopper,139.0,Burger,577,29,9,33,Mumbai,Maharashtra,November,4.4,4.151079136690647,0.20863309352517986,16
McDonalds,Big Spicy Chicken Wrap Meal Regular,289.0,Chicken,395,7,5,45,Lucknow,Uttar Pradesh,April,4.4,1.3667820069204153,0.02422145328719723,-36
McDonalds,Mcveggie Burger,118.0,Burger,481,29,18,56,Lucknow,Uttar Pradesh,February,4.0,4.076271186440678,0.2457627118644068,-16
McDonalds,Sharing Pack 2 Mexican Mcaloo Tikki,274.0,Other,471,13,24,45,Lucknow,Uttar Pradesh,May,3.6,1.718978102189781,0.04744525547445255,-43
McDonalds,Sharing Pack 3 Mcchicken,546.0,Other,395,23,34,65,Mumbai,Maharashtra,October,3.8,0.7234432234432234,0.04212454212454213,-53
McDonalds,Mcchicken Meal Regular,207.0,Other,280,25,5,60,Pune,Maharashtra,August,4.6,1.3526570048309179,0.12077294685990338,-15
McDonalds,Mcaloo Tikki Burger,45.0,Burger,328,8,24,75,Chandigarh,Punjab,July,3.6,7.288888888888889,0.17777777777777778,-83
McDonalds,Big Spicy Paneer Wrap Meal Regular,279.0,Other,316,23,21,22,Jaipur,Rajasthan,June,4.8,1.1326164874551972,0.08243727598566308,3
Burger King,Medium Fries,80.0,Fries,541,26,38,21,Gurgaon,Haryana,October,3.6,6.7625,0.325,-7
McDonalds,Mcsaver Mcchicken Meal,229.0,Other,386,17,24,22,Delhi,Delhi,September,4.3,1.685589519650655,0.07423580786026202,-12
KFC,Red Bull Energy Drink,160.0,Beverage,604,17,29,51,Bhopal,Madhya Pradesh,June,3.7,3.775,0.10625,-46
McDonalds,Mcchicken Happy Mea,196.0,Other,208,32,17,77,Kolkata,West Bengal,January,4.1,1.0612244897959184,0.16326530612244897,-30
McDonalds,Masala Wedges Large Happy Meal,192.0,Other,309,18,23,32,Bhopal,Madhya Pradesh,September,4.3,1.609375,0.09375,-19
KFC,Ultimate Savings Bucket,599.0,Other,240,5,38,68,Bangalore,Karnataka,September,4.4,0.4006677796327212,0.008347245409015025,-96
McDonalds,2 American Cheese Supreme Chicken + 2 Fries Large + 2 Chocolate Shakes,790.0,Chicken,419,10,10,36,Bangalore,Karnataka,June,4.0,0.5303797468354431,0.012658227848101266,-26
McDonalds,Sharing Pack 3 Mexican Mcaloo Tikki,413.0,Other,417,9,23,78,Chennai,Tamil Nadu,September,4.4,1.0096852300242132,0.021791767554479417,-83
McDonalds,Mango Smoothie Small,152.0,Other,391,31,37,61,Indore,Madhya Pradesh,April,4.2,2.5723684210526314,0.20394736842105263,-36
McDonalds,Sharing Pack 2 Mexican Mcaloo Tikki,274.0,Other,398,9,12,26,Chandigarh,Punjab,October,4.4,1.4525547445255473,0.032846715328467155,-20
McDonalds,Veg Maharaja Mac Meal Large,323.0,Other,665,11,14,31,Kolkata,West Bengal,March,4.0,2.0588235294117645,0.034055727554179564,-23
McDonalds,Sharing Pack 3 Mcchicken,546.0,Other,500,23,20,23,Chandigarh,Punjab,July,4.8,0.9157509157509157,0.04212454212454213,3
Burger King,Mutton Whopper,219.0,Burger,452,23,16,39,Chandigarh,Punjab,May,4.6,2.0639269406392695,0.1050228310502283,-9
McDonalds,Mcsaver Salad Wrap Meal,242.0,Other,497,17,40,21,Pune,Maharashtra,November,3.5,2.053719008264463,0.07024793388429752,-27
McDonalds,Big Spicy Paneer Wrap Meal Large,323.0,Other,367,26,38,66,Bangalore,Karnataka,October,4.7,1.1362229102167183,0.0804953560371517,-52
Burger King,Veg Everyday Mean Combo For 2,318.0,Other,208,33,11,66,Mumbai,Maharashtra,March,4.4,0.6540880503144654,0.10377358490566038,-11
McDonalds,American Cheese Supreme - Veg Meal Regular,207.0,Other,620,23,34,76,Pune,Maharashtra,February,4.2,2.995169082125604,0.1111111111111111,-64
McDonalds,Masala Wedges Medium,92.0,Other,615,33,37,23,Bhopal,Madhya Pradesh,October,4.5,6.684782608695652,0.358695652173913,6
Burger King,Cheesy Fries,99.0,Fries,318,21,30,64,Indore,Madhya Pradesh,November,3.7,3.212121212121212,0.21212121212121213,-52
KFC,Classic Chicken Zinger Burger & Fries Combo,235.0,Chicken,692,35,11,30,Hyderabad,Telangana,February,4.7,2.9446808510638296,0.14893617021276595,29
McDonalds,2 American Cheese Supreme Chicken + Chicken Mcnuggets 6 Pc + 2 Fries Large + Coke Medium,602.0,Chicken,241,32,7,39,Chennai,Tamil Nadu,August,3.8,0.4003322259136213,0.053156146179401995,18
McDonalds,Hot Fudge Sundae Regular,38.0,Other,388,8,5,80,Ahmedabad,Gujarat,June,3.6,10.210526315789474,0.21052631578947367,-69
McDonalds,Oreo Cookie & Cream Shake,192.0,Other,284,18,32,70,Jaipur,Rajasthan,January,4.0,1.4791666666666667,0.09375,-66
McDonalds,Mccafe-Mocha Frappe Regular,216.0,Other,272,25,35,67,Gurgaon,Haryana,October,4.1,1.2592592592592593,0.11574074074074074,-52
McDonalds,Chicken Mcnuggets Piri Piri 6 Pcs Meal Large,296.0,Chicken,390,31,30,73,Bhopal,Madhya Pradesh,June,4.6,1.3175675675675675,0.10472972972972973,-41
McDonalds,Mcsaver Big Spicy Chicken Wrap Meal,310.0,Chicken,462,21,15,45,Bangalore,Karnataka,June,3.8,1.4903225806451612,0.06774193548387097,-18
McDonalds,Chicken Mcnuggets Piri Piri 6 Pcs Meal Large,296.0,Chicken,467,15,22,44,Hyderabad,Telangana,August,4.4,1.5777027027027026,0.05067567567567568,-36
McDonalds,Mcsaver Chicken Maharaja Mac Meal,310.0,Chicken,662,24,6,49,Kolkata,West Bengal,December,4.1,2.1354838709677417,0.07741935483870968,-7
Burger King,Crispy Veg,55.0,Other,597,26,36,38,Jaipur,Rajasthan,January,3.9,10.854545454545455,0.4727272727272727,-22
Burger King,Veg Whopper,139.0,Burger,340,22,39,51,Pune,Maharashtra,June,4.0,2.446043165467626,0.15827338129496402,-46
McDonalds,American Cheese Supreme - Chicken,127.0,Chicken,333,21,21,33,Chennai,Tamil Nadu,November,4.7,2.622047244094488,0.16535433070866143,-12
McDonalds,Fries Medium,92.0,Fries,370,25,14,65,Chennai,Tamil Nadu,September,4.7,4.021739130434782,0.2717391304347826,-29
McDonalds,2 American Cheese Supreme Veg + 2 Veg Pizza Mcpuff + 2 Fries Large + Coke Medium,550.0,Fries,372,16,10,33,Noida,Uttar Pradesh,May,4.2,0.6763636363636364,0.02909090909090909,-11
KFC,10 Pc Chicken Strips & Dips Bucket,449.0,Chicken,316,24,17,22,Bangalore,Karnataka,April,4.4,0.7037861915367484,0.053452115812917596,9
McDonalds,Mcspicy Chicken Burger,159.0,Chicken,542,24,23,54,Lucknow,Uttar Pradesh,September,3.5,3.408805031446541,0.1509433962264151,-29
McDonalds,American Cheese Supreme - Chicken Meal Regular,223.0,Chicken,494,33,19,34,Ahmedabad,Gujarat,September,4.2,2.2152466367713006,0.14798206278026907,13
McDonalds,Mcchicken Burger,112.0,Burger,374,31,36,80,Bhopal,Madhya Pradesh,August,4.6,3.3392857142857144,0.2767857142857143,-54
McDonalds,Oreo Cookie & Cream Shake,192.0,Other,242,19,8,46,Kolkata,West Bengal,June,3.8,1.2604166666666667,0.09895833333333333,-16
McDonalds,Choco Hazelnut Shake,192.0,Other,221,15,22,21,Chandigarh,Punjab,September,3.7,1.1510416666666667,0.078125,-13
Burger King,Mutton Whopper Combo - King,388.0,Burger,529,18,30,31,Lucknow,Uttar Pradesh,June,4.6,1.3634020618556701,0.04639175257731959,-25
McDonalds,Sharing Pack 3 Mexican Mcaloo Tikki,413.0,Other,516,8,22,35,Bhopal,Madhya Pradesh,February,3.8,1.2493946731234866,0.01937046004842615,-41
KFC,Buddy Meal,450.0,Other,605,22,24,79,Kolkata,West Bengal,September,4.8,1.3444444444444446,0.04888888888888889,-59
McDonalds,Raw Mango Fruit Splash Regular,97.0,Other,388,13,11,41,Mumbai,Maharashtra,October,4.6,4.0,0.13402061855670103,-26
Burger King,Regular Fries,70.0,Fries,513,31,23,66,Jaipur,Rajasthan,April,4.5,7.328571428571428,0.44285714285714284,-27
Burger King,Crispy Chicken,75.0,Chicken,364,30,8,75,Mumbai,Maharashtra,November,3.6,4.8533333333333335,0.4,-23
McDonalds,Fanta Regular,71.0,Other,244,20,18,67,Lucknow,Uttar Pradesh,January,3.5,3.436619718309859,0.28169014084507044,-45
McDonalds,Mcaloo Tikki Meal Medium,162.0,Other,422,16,27,54,Bangalore,Karnataka,May,4.4,2.6049382716049383,0.09876543209876543,-49
McDonalds,Big Spicy Chicken Wrap Meal Large,333.0,Chicken,609,14,12,60,Jaipur,Rajasthan,April,4.2,1.8288288288288288,0.042042042042042045,-44
KFC,Solo Bucket,349.0,Other,387,17,29,72,Noida,Uttar Pradesh,January,4.0,1.1088825214899714,0.04871060171919771,-67
Burger King,Cheesy Fries,99.0,Fries,314,16,6,42,Bhopal,Madhya Pradesh,August,4.7,3.1717171717171717,0.16161616161616163,-16
McDonalds,Big Spicy Paneer Wrap Meal Regular,279.0,Other,645,25,30,51,Mumbai,Maharashtra,March,4.2,2.3118279569892475,0.08960573476702509,-31
Burger King,Cheesy Fries,99.0,Fries,265,7,15,52,Kolkata,West Bengal,June,4.8,2.676767676767677,0.0707070707070707,-53
KFC,Pack Of 4 Dips,90.0,Other,383,33,13,44,Delhi,Delhi,October,4.6,4.2555555555555555,0.36666666666666664,9
McDonalds,Big Spicy Paneer Wrap Meal Regular,279.0,Other,222,22,26,73,Chandigarh,Punjab,April,4.8,0.7956989247311828,0.07885304659498207,-55
McDonalds,Veg Maharaja Mac,184.0,Other,513,35,20,37,Lucknow,Uttar Pradesh,June,4.8,2.7880434782608696,0.19021739130434784,13
KFC,Veg Zinger-Fries & Drinks Meal,285.0,Fries,227,7,18,31,Gurgaon,Haryana,April,4.2,0.7964912280701755,0.02456140350877193,-35
Burger King,"U Wont Stop At 1, We Bet.",149.0,Other,581,17,10,65,Gurgaon,Haryana,March,3.9,3.8993288590604025,0.11409395973154363,-41
Burger King,Chicken Delight Combo For 2,614.0,Chicken,561,21,28,44,Chandigarh,Punjab,February,4.8,0.9136807817589576,0.03420195439739414,-30
